customerid,amount,frequency,invoicedate,recency,cluster_id
17523.0,652.74,33,2011-11-28 13:20:00,10,0
17524.0,145.0,6,2010-12-13 14:32:00,360,2
17525.0,422.70000000000005,9,2010-12-15 12:05:00,359,2
17526.0,706.7,23,2011-12-08 18:56:00,0,0
17527.0,888.86,49,2011-10-17 12:32:00,53,0
17528.0,3540.1,260,2011-12-08 13:27:00,0,0
17530.0,2385.0,394,2011-12-08 18:42:00,0,0
17531.0,293.45,15,2011-08-11 10:19:00,120,0
17534.0,223.36,9,2011-10-17 12:47:00,53,0
17535.0,164.4,13,2011-03-04 15:20:00,279,2
17536.0,76.5,3,2011-06-15 13:23:00,176,2
17537.0,897.62,75,2011-11-10 10:56:00,29,0
17538.0,98.42,9,2011-11-14 12:12:00,25,0
17540.0,570.4,26,2011-12-01 09:00:00,8,0
17542.0,170.75,25,2011-03-15 11:45:00,269,2
17545.0,645.96,145,2011-10-27 14:04:00,42,0
17547.0,-11.8,2,2010-12-02 14:29:00,371,2
17548.0,-141.48,17,2011-05-06 10:00:00,217,2
17549.0,148.86,6,2011-11-16 09:59:00,23,0
17550.0,267.16,42,2011-05-26 14:09:00,196,2
17551.0,306.84,43,2010-12-15 14:12:00,358,2
17552.0,909.96,51,2011-10-28 12:14:00,42,0
17553.0,1487.6,2,2011-08-02 10:00:00,129,0
17554.0,1952.45,88,2011-12-08 14:15:00,0,0
17555.0,483.26,106,2011-11-20 12:22:00,19,0
17556.0,157.9,6,2011-05-18 10:48:00,205,2
17557.0,541.46,34,2011-11-25 12:57:00,13,0
17560.0,854.95,27,2011-09-06 09:18:00,94,0
17561.0,167.62,46,2011-11-20 12:53:00,18,0
17562.0,1107.38,64,2011-11-25 14:21:00,13,0
17564.0,454.01,49,2011-11-15 13:27:00,23,0
17566.0,901.21,152,2011-12-01 19:54:00,7,0
17567.0,4012.56,177,2011-12-02 15:48:00,6,0
17569.0,344.14,29,2011-01-11 14:15:00,331,2
17571.0,1498.51,299,2011-10-20 15:57:00,49,0
17572.0,226.75000000000003,12,2011-09-29 17:53:00,70,0
17573.0,362.9,26,2011-11-10 13:01:00,28,0
17574.0,185.65,8,2011-04-11 09:47:00,242,2
17576.0,3457.78,417,2011-12-01 18:12:00,7,0
17578.0,124.74,6,2011-06-02 11:42:00,190,2
17579.0,440.2,52,2011-12-05 12:28:00,4,0
17580.0,215.72,45,2011-04-01 12:41:00,252,2
17581.0,10736.11,452,2011-12-09 12:21:00,0,0
17582.0,175.27,29,2011-04-17 13:18:00,235,2
17584.0,1227.3,36,2011-12-02 17:12:00,6,0
17585.0,1133.07,214,2011-08-22 13:30:00,108,0
17588.0,1240.2,23,2011-08-31 13:37:00,99,0
17589.0,2404.17,253,2011-10-10 16:58:00,59,0
17590.0,1479.22,201,2011-12-07 12:55:00,1,0
17591.0,2215.02,167,2011-09-27 13:42:00,72,0
17593.0,3911.56,215,2011-12-06 10:30:00,3,0
17594.0,993.18,50,2011-09-15 16:34:00,84,0
17595.0,388.79,83,2011-11-27 16:08:00,11,0
17596.0,2827.93,270,2011-11-16 14:11:00,22,0
17597.0,2044.3700000000001,55,2011-05-10 11:54:00,213,2
17600.0,161.67000000000002,13,2011-11-22 09:43:00,17,0
17601.0,116.00999999999999,9,2011-04-14 18:02:00,238,2
17602.0,5050.77,565,2011-12-07 13:53:00,1,0
17603.0,-1165.3,15,2011-10-20 19:19:00,49,0
17604.0,309.36,63,2011-05-06 13:43:00,216,2
17608.0,193.42,59,2011-11-06 13:06:00,32,0
17609.0,1103.92,238,2011-10-30 12:28:00,40,0
17611.0,3947.87,582,2011-12-06 09:46:00,3,0
17612.0,1992.76,142,2011-10-17 14:59:00,52,0
17613.0,4509.37,319,2011-11-17 10:51:00,22,0
17614.0,390.07,100,2011-10-13 16:01:00,56,0
17615.0,329.6,14,2011-08-01 14:06:00,129,0
17616.0,571.1999999999999,3,2011-06-19 10:11:00,173,2
17618.0,971.58,78,2011-12-04 11:50:00,5,0
17619.0,218.52,77,2011-01-31 14:18:00,311,2
17620.0,81.44,4,2011-10-11 12:08:00,59,0
17621.0,1336.1,27,2011-11-18 17:11:00,20,0
17623.0,527.0500000000001,33,2011-11-07 11:32:00,32,0
17624.0,843.48,50,2011-11-25 10:52:00,14,0
17625.0,2047.0,315,2011-11-21 13:36:00,17,0
17628.0,75.75,5,2011-09-19 15:21:00,80,0
17629.0,1784.12,124,2011-12-04 10:56:00,5,0
17630.0,503.59999999999997,26,2011-06-23 11:58:00,169,2
17631.0,528.33,39,2011-12-08 09:47:00,1,0
17633.0,1242.34,72,2011-11-08 13:25:00,30,0
17634.0,2361.9700000000003,297,2011-11-03 13:09:00,35,0
17636.0,265.93,24,2011-12-01 08:29:00,8,0
17637.0,547.0600000000001,35,2011-11-08 12:51:00,30,0
17639.0,108.5,7,2011-03-08 15:22:00,275,2
17640.0,621.66,5,2011-09-14 09:13:00,86,0
17642.0,712.29,40,2011-08-12 09:11:00,119,0
17643.0,101.55,8,2010-12-01 14:38:00,372,2
17644.0,2768.98,169,2011-12-08 13:43:00,0,0
17646.0,995.6600000000001,54,2011-05-04 13:17:00,218,2
17647.0,133.06,7,2011-10-05 15:38:00,64,0
17648.0,1789.55,92,2011-10-10 09:41:00,60,0
17649.0,861.74,53,2011-07-28 10:50:00,134,0
17650.0,166.08,8,2011-11-18 14:52:00,20,0
17651.0,3886.67,239,2011-11-28 10:29:00,11,0
17652.0,4737.13,270,2011-11-14 12:55:00,24,0
17653.0,1175.88,50,2011-11-10 14:26:00,28,0
17654.0,117.55,22,2011-03-07 13:17:00,276,2
17655.0,2571.7400000000002,93,2011-11-29 11:34:00,10,0
17656.0,1674.69,82,2011-09-27 13:04:00,72,0
17658.0,485.88,23,2011-11-29 11:47:00,10,0
17659.0,2954.75,161,2011-12-06 09:29:00,3,0
17660.0,196.0,45,2011-07-21 13:37:00,140,2
17663.0,1788.27,90,2011-11-14 08:56:00,25,0
17664.0,604.64,43,2011-11-21 11:29:00,18,0
17666.0,728.16,18,2011-12-06 09:06:00,3,0
17667.0,2055.51,117,2011-10-04 14:32:00,65,0
17668.0,347.75,15,2011-12-08 13:25:00,0,0
17669.0,3406.7200000000003,68,2011-10-28 08:53:00,42,0
17670.0,205.7,11,2011-04-26 09:12:00,227,2
17671.0,1284.08,61,2011-11-24 12:21:00,15,0
17672.0,3106.62,115,2011-10-27 10:56:00,43,0
17673.0,1622.22,228,2011-12-08 13:06:00,0,0
17674.0,551.04,27,2011-09-26 13:35:00,73,0
17675.0,20098.1,721,2011-12-08 18:03:00,0,0
17676.0,1383.27,79,2011-12-05 15:16:00,3,0
17677.0,16219.22,321,2011-12-08 09:56:00,1,0
17678.0,298.11,16,2011-03-21 11:52:00,263,2
17679.0,1992.1100000000001,30,2011-10-18 07:43:00,52,0
17680.0,184.4,11,2011-11-16 12:42:00,23,0
17682.0,2459.33,119,2011-11-29 15:59:00,9,0
17684.0,239.41,15,2011-10-27 11:10:00,43,0
17685.0,3191.53,130,2011-11-23 11:36:00,16,0
17686.0,5739.46,286,2011-12-02 15:39:00,6,0
17690.0,4748.45,258,2011-11-09 15:17:00,29,0
17691.0,290.40000000000003,19,2010-12-16 17:20:00,357,2
17692.0,733.4399999999999,47,2011-08-04 14:01:00,126,0
17693.0,187.02,18,2011-07-26 17:12:00,135,0
17694.0,283.12,15,2011-07-21 12:00:00,141,2
17695.0,765.34,35,2011-07-31 10:40:00,131,0
17696.0,2201.05,126,2011-11-01 13:43:00,37,0
17697.0,338.95,19,2011-04-17 15:40:00,235,2
17698.0,154.95,8,2011-03-24 11:34:00,260,2
17700.0,2508.89,146,2011-11-23 11:51:00,16,0
17701.0,417.95,24,2011-04-01 12:25:00,252,2
17702.0,1719.72,80,2011-11-09 16:03:00,29,0
17703.0,798.74,55,2011-11-04 15:51:00,34,0
17704.0,885.19,31,2011-06-24 09:40:00,168,2
17705.0,1781.12,108,2011-12-06 13:45:00,2,0
17706.0,10097.37,395,2011-12-05 13:34:00,3,0
17707.0,152.4,5,2011-06-07 15:03:00,184,2
17708.0,267.08,35,2011-06-05 10:12:00,187,2
17709.0,137.45,7,2011-06-23 11:55:00,169,2
17711.0,385.1,23,2011-11-29 11:40:00,10,0
17712.0,522.91,29,2011-10-26 12:28:00,44,0
17714.0,153.0,10,2011-01-23 10:32:00,320,2
17715.0,326.4,1,2011-05-23 12:32:00,200,2
17716.0,5505.79,254,2011-11-17 12:00:00,22,0
17718.0,139.35,6,2011-04-21 13:39:00,231,2
17719.0,5367.8,278,2011-11-02 10:36:00,37,0
17720.0,1195.94,50,2011-11-13 15:04:00,25,0
17722.0,2380.64,120,2011-09-04 15:22:00,95,0
17723.0,3276.4000000000005,10,2011-08-04 18:37:00,126,0
17724.0,995.6500000000001,45,2011-10-13 10:53:00,57,0
17725.0,3371.13,198,2011-11-23 16:34:00,15,0
17727.0,1042.55,67,2011-11-30 15:21:00,8,0
17728.0,2515.68,169,2011-12-06 08:52:00,3,0
17730.0,5288.83,220,2011-12-06 15:43:00,2,0
17731.0,878.2,83,2011-09-21 15:02:00,78,0
17732.0,303.97,18,2010-12-02 09:29:00,372,2
17733.0,692.19,35,2011-11-01 08:16:00,38,0
17734.0,700.63,43,2011-10-17 12:33:00,53,0
17735.0,13110.02,690,2011-12-07 16:47:00,1,0
17736.0,337.49,26,2011-11-30 15:36:00,8,0
17737.0,168.24,10,2011-11-30 15:16:00,8,0
17738.0,1863.35,99,2011-11-20 15:05:00,18,0
17739.0,2786.05,48,2011-11-28 09:12:00,11,0
17742.0,355.11,15,2011-08-18 15:28:00,112,0
17744.0,2291.08,137,2011-12-06 12:11:00,3,0
17746.0,98.8,8,2011-04-19 11:26:00,234,2
17747.0,64.65,2,2011-08-31 13:29:00,99,0
17749.0,674.52,35,2011-06-14 15:45:00,177,2
17750.0,1797.57,193,2011-12-04 14:09:00,4,0
17752.0,80.64,1,2010-12-15 16:19:00,358,2
17754.0,1739.92,93,2011-12-09 11:20:00,0,0
17757.0,5585.49,742,2011-12-08 15:31:00,0,0
17758.0,3456.7000000000003,412,2011-11-20 14:45:00,18,0
17759.0,834.99,95,2011-11-22 16:02:00,16,0
17760.0,287.59,25,2011-11-18 10:56:00,21,0
17761.0,712.78,19,2011-11-07 10:23:00,32,0
17763.0,15.0,1,2011-03-21 14:25:00,262,2
17764.0,818.8199999999999,75,2011-10-20 11:03:00,50,0
17765.0,371.88,57,2011-07-04 12:41:00,158,2
17767.0,271.2,21,2011-11-24 14:42:00,14,0
17768.0,2273.1800000000003,105,2011-12-01 13:22:00,7,0
17769.0,3960.63,313,2011-11-27 11:18:00,12,0
17770.0,1143.27,38,2011-05-25 12:34:00,198,2
17771.0,245.81,54,2011-10-14 11:43:00,56,0
17772.0,182.77,53,2011-11-29 11:05:00,10,0
17774.0,1215.46,157,2011-09-04 12:49:00,96,0
17775.0,56.4,3,2011-03-30 10:50:00,254,2
17777.0,665.86,194,2011-11-15 12:02:00,24,0
17779.0,642.17,84,2011-11-18 14:15:00,20,0
17781.0,188.02,12,2011-07-03 16:00:00,158,2
17783.0,283.47,67,2011-09-28 16:07:00,71,0
17785.0,131.94,13,2011-10-17 13:43:00,52,0
17786.0,278.74,72,2011-09-15 12:51:00,84,0
17787.0,1865.19,134,2011-07-10 11:24:00,152,2
17788.0,1117.9,5,2011-09-27 10:09:00,73,0
17789.0,225.9,14,2011-03-03 13:14:00,280,2
17790.0,1965.55,190,2011-11-13 11:30:00,26,0
17791.0,106.1,10,2011-11-10 12:09:00,29,0
17793.0,323.04,58,2011-11-14 14:24:00,24,0
17795.0,350.39,46,2011-06-13 12:36:00,179,2
17796.0,697.9,82,2011-10-30 15:38:00,39,0
17797.0,780.43,111,2011-11-17 13:21:00,21,0
17799.0,3026.08,410,2011-11-17 15:16:00,21,0
17800.0,1199.01,104,2011-11-02 12:57:00,36,0
17802.0,1251.84,147,2011-09-18 14:56:00,81,0
17805.0,512.31,10,2011-09-27 11:49:00,73,0
17806.0,546.04,43,2011-11-28 14:12:00,10,0
17809.0,4627.62,64,2011-11-23 13:00:00,15,0
17811.0,7677.71,872,2011-12-05 13:46:00,3,0
17812.0,732.16,141,2011-11-27 11:47:00,12,0
17813.0,1714.6,378,2011-11-25 16:13:00,13,0
17816.0,36.56,17,2011-11-03 11:34:00,36,0
17817.0,387.68,33,2011-12-05 14:39:00,3,0
17819.0,3661.0699999999997,49,2011-09-29 10:52:00,71,0
17820.0,-24.05,5,2011-06-01 15:14:00,190,2
17824.0,298.4,13,2011-10-19 14:14:00,50,0
17827.0,1995.46,220,2011-12-04 15:00:00,4,0
17828.0,1599.97,82,2011-12-01 09:34:00,8,0
17829.0,889.24,30,2011-02-14 12:46:00,298,2
17830.0,398.7,23,2011-12-08 12:28:00,1,0
17831.0,35.400000000000006,2,2011-11-06 15:09:00,32,0
17832.0,155.37,61,2011-10-21 11:43:00,49,0
17835.0,350.64,61,2011-12-07 11:48:00,2,0
17836.0,110.21000000000001,24,2011-10-23 16:13:00,46,0
17837.0,1560.53,172,2011-10-28 16:15:00,41,0
17838.0,2312.7,137,2011-11-13 11:38:00,26,0
17839.0,338.8,56,2011-10-28 17:27:00,41,0
17841.0,40340.78,7983,2011-12-08 12:07:00,1,1
17843.0,205.48,37,2011-02-09 15:33:00,302,2
17844.0,51.559999999999995,5,2011-08-25 11:27:00,106,0
17846.0,2033.1,1,2011-09-15 15:20:00,84,0
17848.0,901.1999999999999,51,2011-09-19 16:49:00,80,0
17849.0,605.8000000000001,26,2011-05-05 13:46:00,217,2
17850.0,5288.63,312,2011-02-10 14:38:00,301,2
17852.0,114.34,24,2011-11-28 12:36:00,11,0
17854.0,311.26,15,2011-06-07 16:21:00,184,2
17855.0,208.97,17,2010-12-02 09:44:00,372,2
17856.0,1393.79,17,2011-12-08 09:40:00,1,0
17857.0,26763.34,56,2011-12-06 13:41:00,2,0
17858.0,5155.66,199,2011-12-04 11:56:00,5,0
17859.0,148.21,25,2011-02-08 10:32:00,304,2
17860.0,252.8,58,2010-12-06 12:41:00,368,2
17861.0,2059.2,223,2011-12-06 16:21:00,2,0
17862.0,330.9,11,2011-01-20 12:23:00,323,2
17863.0,3160.0,148,2011-10-11 13:45:00,58,0
17864.0,597.5,102,2011-11-27 11:15:00,12,0
17865.0,10158.54,389,2011-11-09 12:08:00,30,0
17866.0,325.7,10,2011-07-20 11:09:00,142,2
17867.0,622.75,81,2011-11-09 14:15:00,29,0
17869.0,428.18,40,2011-08-24 16:16:00,106,0
17870.0,1889.4,280,2011-12-07 15:07:00,1,0
17871.0,155.9,10,2011-05-19 11:32:00,204,2
17873.0,1764.3600000000001,46,2011-09-20 16:41:00,79,0
17874.0,658.26,47,2011-06-07 12:54:00,184,2
17877.0,237.61,12,2011-06-22 13:00:00,169,2
17878.0,379.45,26,2011-10-27 11:24:00,43,0
17879.0,178.51999999999998,6,2011-06-19 12:36:00,173,2
17880.0,458.92,26,2010-12-10 10:21:00,364,2
17881.0,133.35000000000002,8,2011-02-08 17:16:00,303,2
17883.0,671.77,145,2011-12-06 17:49:00,2,0
17884.0,717.45,117,2011-12-06 11:33:00,3,0
17885.0,190.19,64,2011-11-27 14:40:00,11,0
17886.0,899.61,109,2011-11-08 10:09:00,31,0
17887.0,111.35,10,2011-08-02 17:29:00,128,0
17888.0,525.78,81,2011-11-21 10:18:00,18,0
17889.0,203.87,21,2011-05-11 16:26:00,211,2
17890.0,602.09,94,2011-01-21 11:19:00,322,2
17891.0,203.85999999999999,34,2011-06-30 20:08:00,161,2
17892.0,244.1,28,2011-10-14 16:49:00,55,0
17893.0,112.25,16,2011-04-28 13:50:00,224,2
17894.0,1119.81,193,2011-09-29 09:23:00,71,0
17895.0,98.0,16,2011-10-26 17:00:00,43,0
17896.0,256.32,2,2011-11-16 13:59:00,22,0
17897.0,541.1,115,2011-06-20 11:23:00,172,2
17898.0,152.06,28,2011-09-15 14:56:00,84,0
17899.0,155.8,32,2011-07-03 14:58:00,158,2
17900.0,15.0,11,2011-06-28 12:09:00,164,2
17901.0,110.38,19,2011-11-10 17:29:00,28,0
17904.0,178.92,39,2011-11-18 13:57:00,20,0
17905.0,800.24,34,2011-09-29 17:33:00,70,0
17906.0,72.9,12,2011-04-06 17:25:00,246,2
17908.0,243.28,58,2010-12-01 11:45:00,373,2
17911.0,366.23,39,2011-11-30 14:52:00,8,0
17912.0,295.61,40,2011-02-02 14:25:00,309,2
17913.0,411.6,59,2011-10-12 10:45:00,58,0
17914.0,336.43,80,2011-12-06 11:58:00,3,0
17917.0,341.28,94,2011-10-25 13:20:00,44,0
17919.0,1304.04,23,2011-09-12 13:41:00,87,0
17920.0,4204.1,696,2011-12-05 14:29:00,3,0
17921.0,826.52,145,2011-10-06 18:56:00,63,0
17923.0,207.50000000000003,1,2011-03-02 15:15:00,281,2
17924.0,2894.33,38,2011-12-08 19:28:00,0,0
17925.0,244.08,1,2010-12-02 10:10:00,372,2
17926.0,397.29,21,2011-07-29 14:39:00,132,0
17928.0,212.54,23,2011-10-25 13:52:00,44,0
17929.0,834.5,6,2011-11-28 16:01:00,10,0
17930.0,1740.48,39,2011-11-04 10:23:00,35,0
17931.0,408.36,65,2011-07-28 18:33:00,133,0
17932.0,1331.57,90,2011-11-10 19:49:00,28,0
17934.0,704.25,21,2011-10-19 11:16:00,51,0
17935.0,145.79,29,2011-07-24 13:18:00,137,0
17936.0,389.84,77,2011-12-04 13:32:00,4,0
17937.0,4301.22,43,2011-12-01 11:45:00,8,0
17939.0,99.14,12,2011-07-03 12:27:00,159,2
17940.0,1983.5800000000002,23,2011-10-21 13:27:00,48,0
17941.0,304.56,2,2011-08-01 08:30:00,130,0
17942.0,77.50000000000001,2,2011-12-02 10:45:00,7,0
17946.0,149.57999999999998,20,2011-04-20 17:00:00,232,2
17947.0,176.68,9,2011-11-02 13:05:00,36,0
17948.0,358.56000000000006,1,2011-07-15 12:58:00,146,2
17949.0,52750.84,79,2011-12-08 18:46:00,0,0
17950.0,472.12,72,2011-09-28 15:18:00,71,0
17951.0,990.8400000000001,21,2011-10-31 12:30:00,39,0
17954.0,2295.37,489,2011-12-04 14:15:00,4,0
17955.0,557.3,19,2011-05-25 12:00:00,198,2
17956.0,12.75,1,2011-04-04 13:47:00,248,2
17957.0,111.68,31,2011-10-04 14:58:00,65,0
17958.0,508.4599999999999,7,2011-08-15 12:19:00,116,0
17960.0,73.78,26,2011-06-21 14:15:00,170,2
17961.0,1296.44,249,2011-11-18 16:55:00,20,0
17962.0,102.83,35,2011-07-20 14:16:00,141,2
17964.0,471.7,104,2011-11-08 10:44:00,31,0
17965.0,2622.57,329,2011-11-02 09:31:00,37,0
17966.0,1098.43,68,2011-11-02 10:26:00,37,0
17967.0,123.07,48,2010-12-03 11:19:00,371,2
17968.0,277.35,85,2010-12-01 12:23:00,373,2
17969.0,228.2,14,2011-06-26 13:00:00,165,2
17970.0,582.59,31,2011-05-12 20:03:00,210,2
17972.0,136.04,31,2011-04-12 12:16:00,241,2
17973.0,337.04,15,2011-10-19 10:34:00,51,0
17974.0,740.79,179,2011-11-15 11:37:00,24,0
17975.0,4393.61,297,2011-11-24 13:27:00,14,0
17976.0,353.19,65,2010-12-02 13:49:00,371,2
17977.0,288.14,21,2011-11-10 13:28:00,28,0
17978.0,300.91999999999996,12,2010-12-09 14:05:00,364,2
17979.0,737.81,147,2011-11-04 12:05:00,35,0
17980.0,811.45,30,2011-06-27 12:01:00,165,2
17984.0,152.68,48,2011-07-17 15:59:00,144,2
17985.0,634.95,23,2011-11-17 14:24:00,21,0
17986.0,20.8,1,2011-10-14 14:22:00,55,0
17987.0,198.57,13,2011-06-07 14:22:00,184,2
17988.0,191.17000000000002,39,2011-11-28 11:00:00,11,0
17990.0,630.84,29,2011-04-17 11:44:00,236,2
17991.0,93.35,5,2011-04-28 15:58:00,224,2
17994.0,629.6899999999999,84,2011-08-10 11:43:00,121,0
17995.0,76.1,2,2011-03-03 12:30:00,281,2
17997.0,1511.3,180,2011-09-26 16:13:00,73,0
17999.0,382.06,93,2011-11-02 15:56:00,36,0
18001.0,417.23,58,2011-11-27 16:02:00,11,0
18004.0,169.47,40,2010-12-12 13:47:00,361,2
18005.0,249.72,60,2011-12-06 11:51:00,3,0
18006.0,444.68,22,2011-11-16 16:52:00,22,0
18008.0,2116.19,30,2011-09-30 15:17:00,69,0
18009.0,252.24,33,2011-04-18 13:52:00,234,2
18010.0,174.8,14,2011-03-28 12:27:00,256,2
18011.0,102.78999999999999,28,2010-12-01 17:35:00,372,2
18013.0,187.29,31,2011-07-07 14:11:00,154,2
18014.0,166.42,32,2011-11-11 15:28:00,27,0
18015.0,120.03,46,2011-12-05 14:49:00,3,0
18016.0,1483.56,123,2011-11-07 13:25:00,31,0
18017.0,523.0,3,2011-09-19 16:15:00,80,0
18018.0,122.14,29,2011-08-23 17:37:00,107,0
18019.0,38.45,5,2011-10-19 12:10:00,51,0
18022.0,668.11,191,2011-11-04 12:45:00,35,0
18024.0,236.77999999999997,22,2011-07-10 12:40:00,152,2
18027.0,115.31,21,2011-09-02 10:38:00,98,0
18030.0,220.7,10,2011-12-05 16:37:00,3,0
18032.0,73.5,5,2011-01-09 15:32:00,333,2
18033.0,97.97,34,2011-10-05 17:28:00,64,0
18034.0,422.88,112,2011-11-18 12:22:00,21,0
18035.0,730.4,53,2011-11-04 12:39:00,35,0
18036.0,405.62,96,2011-11-07 14:40:00,31,0
18037.0,70.02,19,2011-07-08 13:39:00,153,2
18040.0,357.20000000000005,19,2011-11-20 14:20:00,18,0
18041.0,4161.14,474,2011-11-28 11:39:00,11,0
18042.0,165.04999999999998,7,2011-10-17 11:49:00,53,0
18043.0,559.51,121,2011-11-15 12:48:00,24,0
18044.0,2085.65,128,2011-12-05 14:26:00,3,0
18045.0,189.4,47,2011-10-25 13:07:00,44,0
18048.0,172.29000000000002,7,2011-05-20 14:58:00,202,2
18050.0,74.4,5,2010-12-15 14:25:00,358,2
18053.0,297.07,21,2011-10-04 17:31:00,65,0
18055.0,6752.14,363,2011-12-02 14:25:00,6,0
18056.0,363.65,19,2011-02-24 14:27:00,287,2
18058.0,170.16,3,2011-11-30 08:38:00,9,0
18059.0,296.71,21,2011-11-30 17:02:00,8,0
18061.0,2119.41,46,2011-11-18 11:20:00,21,0
18062.0,720.52,27,2011-06-19 14:47:00,172,2
18064.0,814.0,7,2011-07-29 16:39:00,132,0
18065.0,2380.08,138,2011-12-04 10:30:00,5,0
18066.0,318.0,10,2011-09-25 15:30:00,74,0
18067.0,396.33,37,2011-10-30 15:58:00,39,0
18068.0,101.69999999999999,1,2011-02-23 14:50:00,288,2
18069.0,2021.82,472,2011-11-13 16:05:00,25,0
18071.0,453.0,25,2011-03-27 11:59:00,257,2
18072.0,-5.329070518200751e-15,36,2011-07-07 17:22:00,154,2
18073.0,3864.44,76,2011-08-17 14:02:00,113,0
18074.0,489.6,13,2010-12-01 09:53:00,373,2
18075.0,2538.7200000000003,153,2011-11-16 15:21:00,22,0
18077.0,2633.0099999999998,227,2011-12-01 13:32:00,7,0
18078.0,336.13,29,2011-05-06 14:32:00,216,2
18079.0,3651.97,127,2011-10-25 15:27:00,44,0
18080.0,1231.5,2,2011-11-21 08:02:00,18,0
18081.0,343.45,17,2011-11-03 16:30:00,35,0
18082.0,703.37,73,2011-11-14 12:45:00,25,0
18084.0,87.52999999999999,2,2011-11-23 13:57:00,15,0
18085.0,689.95,29,2011-01-13 15:17:00,329,2
18086.0,101.34,7,2011-03-10 13:34:00,273,2
18087.0,3770.1199999999994,7,2011-09-02 15:12:00,97,0
18088.0,167.67000000000002,39,2011-10-09 13:41:00,60,0
18092.0,9065.76,90,2011-12-07 13:14:00,1,0
18093.0,2083.42,38,2011-09-07 15:43:00,92,0
18094.0,3017.3,70,2011-09-19 09:28:00,81,0
18095.0,580.0500000000001,21,2011-01-31 12:50:00,312,2
18096.0,911.15,213,2011-11-28 12:44:00,11,0
18097.0,2692.85,109,2011-12-02 11:16:00,7,0
18099.0,168.31,19,2011-08-04 15:52:00,126,0
18101.0,223.65,41,2011-11-28 13:37:00,10,0
18102.0,256438.49,433,2011-12-09 11:50:00,0,1
18104.0,754.64,38,2011-11-02 14:07:00,36,0
18105.0,113.48000000000002,18,2011-11-02 12:04:00,37,0
18106.0,430.7,39,2011-01-14 12:23:00,329,2
18108.0,264.65,19,2011-04-05 08:25:00,248,2
18109.0,7925.32,454,2011-12-08 11:36:00,1,0
18110.0,206.05,49,2011-11-20 12:59:00,18,0
18112.0,352.69,26,2011-11-27 14:43:00,11,0
18113.0,76.32000000000001,1,2010-12-06 12:31:00,368,2
18114.0,220.1,28,2011-02-22 13:20:00,289,2
18116.0,1418.03,378,2011-10-03 11:00:00,67,0
18117.0,320.72,74,2011-11-14 12:47:00,25,0
18118.0,5595.77,1284,2011-11-29 11:32:00,10,0
18119.0,181.12,30,2010-12-07 11:59:00,367,2
18120.0,111.15,17,2011-05-09 13:45:00,213,2
18121.0,673.1,32,2011-07-13 12:53:00,148,2
18122.0,1826.21,364,2011-12-01 13:08:00,7,0
18123.0,589.4399999999999,36,2011-11-15 14:23:00,23,0
18125.0,1141.34,197,2011-11-10 12:29:00,29,0
18126.0,206.82999999999998,56,2011-10-10 12:19:00,60,0
18127.0,348.73,47,2011-11-20 14:05:00,18,0
18129.0,112.55000000000001,14,2011-04-10 14:16:00,242,2
18130.0,1045.74,71,2011-12-01 08:41:00,8,0
18133.0,715.4999999999999,2,2011-05-12 15:19:00,210,2
18135.0,681.9100000000001,20,2011-11-10 19:32:00,28,0
18136.0,761.83,39,2011-10-07 15:40:00,62,0
18138.0,152.65,8,2011-02-17 14:51:00,294,2
18139.0,8393.22,162,2011-11-22 16:18:00,16,0
18141.0,-35.400000000000006,1,2010-12-14 11:09:00,360,2
18142.0,1014.9,18,2011-07-11 13:34:00,150,2
18143.0,1000.16,61,2011-08-15 12:07:00,116,0
18144.0,2888.75,43,2011-12-02 12:46:00,7,0
18145.0,2861.55,221,2011-11-27 11:22:00,12,0
18146.0,160.35000000000002,10,2011-07-22 12:08:00,140,2
18147.0,179.33999999999997,7,2011-10-25 11:46:00,45,0
18149.0,612.0799999999999,16,2011-10-20 12:04:00,50,0
18150.0,566.58,37,2011-11-07 16:49:00,31,0
18151.0,653.35,38,2011-07-28 11:35:00,134,0
18154.0,399.19,21,2011-12-06 16:41:00,2,0
18155.0,347.82,28,2011-09-25 13:32:00,74,0
18156.0,734.94,140,2011-11-27 12:24:00,12,0
18158.0,451.75,35,2011-11-30 16:19:00,8,0
18159.0,530.15,23,2011-02-11 14:26:00,300,2
18160.0,638.0600000000001,39,2011-10-13 15:50:00,56,0
18161.0,1612.79,81,2011-11-29 15:38:00,9,0
18164.0,394.7,25,2011-11-08 17:49:00,30,0
18165.0,302.46000000000004,10,2011-06-15 13:23:00,176,2
18167.0,1355.51,43,2011-12-06 09:49:00,3,0
18168.0,1133.64,140,2011-06-16 19:21:00,175,2
18169.0,202.65,9,2011-10-10 12:18:00,60,0
18170.0,980.31,38,2011-11-06 14:35:00,32,0
18171.0,1208.51,56,2011-10-12 09:13:00,58,0
18172.0,7490.17,197,2011-11-25 11:12:00,14,0
18173.0,2106.84,31,2011-09-14 11:26:00,86,0
18174.0,104.0,1,2011-12-02 16:56:00,6,0
18176.0,448.65,33,2010-12-21 12:33:00,353,2
18177.0,1314.17,75,2011-11-08 14:44:00,30,0
18178.0,1573.41,99,2011-08-18 06:34:00,113,0
18179.0,1793.17,90,2011-11-30 16:23:00,8,0
18180.0,1843.75,119,2011-12-05 08:39:00,4,0
18181.0,382.8,44,2011-11-15 15:08:00,23,0
18183.0,600.52,44,2011-05-05 17:47:00,217,2
